SBA Physical Declaration Number,SBA EIDL Declaration Number,SBA Disaster Number,Damaged Property Zip Code,County Name,Verified Loss Real Estate,Verified Loss Content,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL,Year,State Name
12100,12101.0,MA-00025,2081.0,NORFOLK,472372.0,54014.0,471500.0,34000.0,80900.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,2451.0,MIDDLESEX,10636.0,0.0,0.0,0.0,0.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,2453.0,MIDDLESEX,134349.0,96846.0,45300.0,0.0,0.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,2343.0,NORFOLK,7233.0,0.0,0.0,0.0,0.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,2472.0,MIDDLESEX,34765.0,0.0,34800.0,0.0,0.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,1570.0,WORCESTER,30859.0,0.0,0.0,0.0,0.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,2379.0,PLYMOUTH,22996.0,1400.0,15800.0,1400.0,1000.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,2493.0,MIDDLESEX,50139.0,0.0,25900.0,0.0,0.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,2790.0,BRISTOL,34948.0,97486.0,35000.0,97500.0,0.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,2190.0,NORFOLK,22975.0,0.0,0.0,0.0,0.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,2382.0,PLYMOUTH,24945.0,5775.0,0.0,0.0,0.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,1887.0,MIDDLESEX,29374.0,0.0,0.0,0.0,0.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,1890.0,MIDDLESEX,81049.0,2040.0,0.0,0.0,0.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,1801.0,MIDDLESEX,93146.0,28558.0,0.0,28600.0,85700.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,1602.0,WORCESTER,702.0,2795.0,0.0,0.0,0.0,2010,MASSACHUSETTS
12100,12101.0,MA-00025,1604.0,WORCESTER,35928.0,0.0,0.0,0.0,0.0,2010,MASSACHUSETTS
12246,12247.0,MA-00028,2139.0,MIDDLESEX,65166.0,35487.0,30000.0,200.0,0.0,2010,MASSACHUSETTS
12246,12247.0,MA-00028,2141.0,MIDDLESEX,94960.0,0.0,85000.0,0.0,0.0,2010,MASSACHUSETTS
12246,12247.0,MA-00028,2143.0,MIDDLESEX,118753.0,36854.0,118900.0,36900.0,27800.0,2010,MASSACHUSETTS
12246,12247.0,MA-00028,2453.0,MIDDLESEX,41211.0,1540.0,0.0,0.0,0.0,2010,MASSACHUSETTS
12637,12638.0,MA-00036,1010.0,HAMPDEN,907750.0,289086.0,42700.0,0.0,0.0,2011,MASSACHUSETTS
12637,12638.0,MA-00036,1057.0,HAMPDEN,2620368.0,158180.0,222900.0,71700.0,65300.0,2011,MASSACHUSETTS
12637,12638.0,MA-00036,1550.0,WORCESTER,97877.0,0.0,13000.0,0.0,0.0,2011,MASSACHUSETTS
12637,12638.0,MA-00036,1028.0,HAMPDEN,47709.0,132740.0,0.0,0.0,0.0,2011,MASSACHUSETTS
12637,12638.0,MA-00036,1103.0,HAMPDEN,6908412.0,919831.0,1783600.0,340200.0,0.0,2011,MASSACHUSETTS
12637,12638.0,MA-00036,1105.0,HAMPDEN,2939733.0,70499.0,427100.0,56200.0,22500.0,2011,MASSACHUSETTS
12637,12638.0,MA-00036,1108.0,HAMPDEN,16463.0,15780.0,0.0,0.0,0.0,2011,MASSACHUSETTS
12637,12638.0,MA-00036,1109.0,HAMPDEN,487989.0,0.0,0.0,0.0,0.0,2011,MASSACHUSETTS
12637,12638.0,MA-00036,1119.0,HAMPDEN,0.0,5025.0,0.0,0.0,0.0,2011,MASSACHUSETTS
12637,12638.0,MA-00036,1129.0,HAMPDEN,141341.0,4000.0,121900.0,4000.0,0.0,2011,MASSACHUSETTS
12637,12638.0,MA-00036,1566.0,WORCESTER,1170649.0,102020.0,753700.0,300.0,2300.0,2011,MASSACHUSETTS
12637,12638.0,MA-00036,1089.0,HAMPDEN,108198.0,2818.0,102400.0,0.0,49400.0,2011,MASSACHUSETTS
12637,12638.0,MA-00036,1089.0,HAMPDEN,1703536.0,124121.0,577800.0,44600.0,25200.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1330.0,FRANKLIN,19479.0,0.0,19500.0,0.0,13500.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1223.0,BERKSHIRE,71019.0,0.0,63600.0,0.0,0.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1338.0,FRANKLIN,360964.0,0.0,327700.0,0.0,9600.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1339.0,FRANKLIN,186832.0,16802.0,180300.0,15500.0,75000.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1247.0,BERKSHIRE,25937.0,0.0,0.0,0.0,0.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1341.0,FRANKLIN,7490.0,0.0,0.0,0.0,0.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1226.0,BERKSHIRE,25608.0,0.0,25700.0,0.0,19200.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1342.0,FRANKLIN,162266.0,15200.0,8200.0,10700.0,56700.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1230.0,BERKSHIRE,61942.0,7820.0,0.0,0.0,0.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1230.0,BERKSHIRE,0.0,0.0,0.0,0.0,50000.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1301.0,FRANKLIN,51859.0,0.0,18000.0,0.0,0.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1201.0,BERKSHIRE,36624.0,1000.0,24900.0,0.0,0.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1370.0,FRANKLIN,321566.0,476430.0,264900.0,440000.0,78500.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1258.0,BERKSHIRE,69925.0,0.0,70000.0,0.0,0.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1104.0,BERKSHIRE,27606.0,0.0,0.0,0.0,0.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1262.0,BERKSHIRE,97717.0,0.0,97800.0,0.0,0.0,2011,MASSACHUSETTS
12799,12800.0,MA-00039,1267.0,BERKSHIRE,16658.0,0.0,0.0,0.0,0.0,2011,MASSACHUSETTS
12884,12885.0,MA-00043,1915.0,ESSEX,140296.0,158770.0,25600.0,150600.0,87600.0,2012,MASSACHUSETTS
12884,12885.0,MA-00043,1901.0,ESSEX,189991.0,64955.0,0.0,0.0,0.0,2012,MASSACHUSETTS
12884,12885.0,MA-00043,1902.0,ESSEX,5179.0,31950.0,0.0,32000.0,0.0,2012,MASSACHUSETTS
12884,12885.0,MA-00043,1907.0,ESSEX,23336.0,13500.0,16900.0,13500.0,3700.0,2012,MASSACHUSETTS
13078,13079.0,MA-00048,1752.0,MIDDLESEX,16941.0,7595.0,10100.0,7600.0,17000.0,2012,MASSACHUSETTS
13348,13349.0,MA-00049,2301.0,PLYMOUTH,565.0,5000.0,0.0,0.0,0.0,2013,MASSACHUSETTS
13417,13418.0,MA-00052,1103.0,HAMPDEN,189446.0,0.0,0.0,0.0,0.0,2013,MASSACHUSETTS
13417,13418.0,MA-00052,1105.0,HAMPDEN,960143.0,312063.0,0.0,0.0,0.0,2013,MASSACHUSETTS
13420,13421.0,MA-00051,1453.0,WORCESTER,81304.0,46273.0,0.0,0.0,0.0,2013,MASSACHUSETTS
14082,14083.0,MA-00061,2151.0,SUFFOLK,301067.0,114837.0,8800.0,0.0,0.0,2014,MASSACHUSETTS
11148,11149.0,NV-00008,89408.0,LYON,774389.0,37425.0,330200.0,8900.0,13600.0,2008,NEVADA
11180,11181.0,NV-00009,89835.0,ELKO,220049.0,4510.0,217300.0,2300.0,25300.0,2008,NEVADA
13000,13001.0,NV-00015,89511.0,WASHOE,18868.0,7720.0,400.0,7800.0,0.0,2012,NEVADA
13000,13001.0,NV-00015,89521.0,WASHOE,160102.0,0.0,0.0,0.0,0.0,2012,NEVADA
11154,11155.0,MS-00014,39740.0,MONROE,276003.0,11600.0,0.0,0.0,0.0,2008,MISSISSIPPI
11171,11172.0,MS-00015,38601.0,LAFAYETTE,51613.0,14200.0,51600.0,2300.0,11500.0,2008,MISSISSIPPI
11171,11172.0,MS-00015,38655.0,LAFAYETTE,0.0,23586.0,0.0,0.0,0.0,2008,MISSISSIPPI
11217,11218.0,MS-00017,39057.0,NEWTON,43296.0,600.0,0.0,0.0,0.0,2008,MISSISSIPPI
11217,11218.0,MS-00017,39074.0,SCOTT,14254.0,300.0,0.0,0.0,0.0,2008,MISSISSIPPI
11217,11218.0,MS-00017,39206.0,HINDS,9453.0,0.0,0.0,0.0,0.0,2008,MISSISSIPPI
11217,11218.0,MS-00017,39208.0,HINDS,13671.0,0.0,0.0,0.0,0.0,2008,MISSISSIPPI
11217,11218.0,MS-00017,39213.0,HINDS,84158.0,12197.0,0.0,0.0,0.0,2008,MISSISSIPPI
11237,11238.0,MS-00018,38701.0,WASHINGTON,224387.0,2200.0,0.0,0.0,0.0,2008,MISSISSIPPI
11237,11238.0,MS-00018,38703.0,WASHINGTON,10910.0,12500.0,0.0,11700.0,0.0,2008,MISSISSIPPI
11237,11238.0,MS-00018,38756.0,WASHINGTON,0.0,0.0,0.0,0.0,46300.0,2008,MISSISSIPPI
11237,11238.0,MS-00018,38762.0,BOLIVAR,10162.0,3350.0,0.0,0.0,0.0,2008,MISSISSIPPI
11237,11238.0,MS-00018,38769.0,BOLIVAR,49490.0,14649.0,0.0,0.0,0.0,2008,MISSISSIPPI
11237,11238.0,MS-00018,38774.0,BOLIVAR,11506.0,0.0,0.0,0.0,0.0,2008,MISSISSIPPI
11237,11238.0,MS-00018,39669.0,WILKINSON,0.0,0.0,0.0,0.0,3900.0,2008,MISSISSIPPI
11239,11240.0,MS-00019,38652.0,UNION,66259.0,3500.0,0.0,0.0,0.0,2008,MISSISSIPPI
11266,11267.0,MS-00016,39041.0,HINDS,13240.0,4200.0,0.0,0.0,0.0,2008,MISSISSIPPI
11266,11267.0,MS-00016,39209.0,HINDS,10148.0,0.0,0.0,0.0,0.0,2008,MISSISSIPPI
11266,11267.0,MS-00016,39211.0,HINDS,0.0,46171.0,0.0,0.0,0.0,2008,MISSISSIPPI
11282,11283.0,MS-00020,39194.0,YAZOO,31679.0,22470.0,1100.0,12900.0,0.0,2008,MISSISSIPPI
11364,11365.0,MS-00023,39401.0,FORREST,270254.0,16400.0,2000.0,4200.0,0.0,2008,MISSISSIPPI
11418,11419.0,LA-00019,39576.0,HANCOCK,0.0,0.0,0.0,0.0,82400.0,2008,MISSISSIPPI
11699,11700.0,MS-00027,39111.0,SIMPSON,78670.0,5600.0,11800.0,0.0,0.0,2009,MISSISSIPPI
11699,11700.0,MS-00027,39114.0,SIMPSON,0.0,0.0,0.0,0.0,24700.0,2009,MISSISSIPPI
11711,11712.0,MS-00028,39532.0,JACKSON,50966.0,2000.0,22700.0,0.0,11300.0,2009,MISSISSIPPI
11711,11712.0,MS-00028,39560.0,HARRISON,0.0,0.0,0.0,0.0,580300.0,2009,MISSISSIPPI
11711,11712.0,MS-00028,39564.0,JACKSON,0.0,24210.0,0.0,0.0,0.0,2009,MISSISSIPPI
11711,11712.0,MS-00028,39567.0,JACKSON,24901.0,0.0,0.0,0.0,0.0,2009,MISSISSIPPI
11742,11743.0,MS-00029,38646.0,QUITMAN,13508.0,0.0,0.0,0.0,0.0,2009,MISSISSIPPI
12147,12148.0,MS-00035,39730.0,MONROE,11067.0,0.0,0.0,0.0,0.0,2010,MISSISSIPPI
12147,12148.0,MS-00035,39735.0,CHOCTAW,7934.0,3100.0,0.0,0.0,0.0,2010,MISSISSIPPI
12147,12148.0,MS-00035,39194.0,YAZOO,2435797.0,408228.0,281900.0,220200.0,19900.0,2010,MISSISSIPPI
12147,12148.0,MS-00035,39194.0,YAZOO,0.0,0.0,0.0,0.0,200000.0,2010,MISSISSIPPI
12186,12187.0,MS-00037,38610.0,TIPPAH,12891.0,0.0,11500.0,0.0,0.0,2010,MISSISSIPPI
12186,12187.0,MS-00037,38834.0,ALCORN,334410.0,258718.0,48700.0,60500.0,92700.0,2010,MISSISSIPPI
12548,12549.0,MS-00045,39730.0,MONROE,31146.0,48175.0,21200.0,2200.0,3000.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,38606.0,PANOLA,9332.0,0.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,38614.0,COAHOMA,51866.0,16000.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39701.0,LOWNDES,0.0,0.0,0.0,0.0,65000.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,38834.0,ALCORN,38719.0,0.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,38621.0,QUITMAN,32979.0,11103.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39328.0,KEMPER,0.0,2150.0,0.0,2200.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39328.0,KEMPER,23363.0,4640.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,38626.0,COAHOMA,58191.0,0.0,58200.0,0.0,800.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39744.0,CHOCTAW,45290.0,0.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39744.0,WEBSTER,152094.0,750.0,149600.0,400.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,38901.0,GRENADA,15868.0,200.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39332.0,NEWTON,18792.0,3550.0,15800.0,800.0,34200.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39204.0,HINDS,58861.0,0.0,14000.0,0.0,1200.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39206.0,HINDS,41374.0,4000.0,5200.0,4000.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39209.0,HINDS,1019161.0,9175.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39213.0,HINDS,1407593.0,1340200.0,0.0,0.0,595300.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39236.0,HINDS,60541.0,0.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39747.0,MONTGOMERY,9585.0,0.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39451.0,GREENE,349227.0,53814.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39339.0,WINSTON,11171.0,0.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,38645.0,COAHOMA,191664.0,4280.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39755.0,WEBSTER,2394.0,0.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,38646.0,QUITMAN,738.0,3575.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39752.0,WEBSTER,19335.0,0.0,0.0,0.0,18200.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,38654.0,DESOTO,0.0,4125.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39345.0,NEWTON,39415.0,0.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,38860.0,MONROE,7408.0,2050.0,0.0,2100.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,38655.0,LAFAYETTE,110975.0,1700.0,111000.0,1700.0,1400.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39350.0,NESHOBA,74239.0,3000.0,74300.0,3000.0,900.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39354.0,KEMPER,7531.0,0.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39355.0,CLARKE,11985.0,1325.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39358.0,KEMPER,164915.0,64550.0,0.0,54500.0,83200.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,38870.0,MONROE,958275.0,253162.0,0.0,4000.0,5000.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39363.0,CLARKE,19331.0,2060.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,38778.0,SUNFLOWER,101564.0,22625.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39170.0,HINDS,12388.0,70678.0,0.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,38965.0,LAFAYETTE,160296.0,0.0,39000.0,0.0,0.0,2011,MISSISSIPPI
12548,12549.0,MS-00045,39773.0,CLAY,12917.0,9190.0,0.0,0.0,0.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,38725.0,BOLIVAR,199785.0,8180.0,0.0,0.0,0.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,39063.0,HOLMES,0.0,0.0,0.0,0.0,426700.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,38631.0,COAHOMA,607345.0,80925.0,230000.0,80900.0,676300.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,38701.0,WASHINGTON,169370.0,39672.0,0.0,0.0,0.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,38702.0,WASHINGTON,85734.0,0.0,0.0,0.0,0.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,38703.0,WASHINGTON,62994.0,1500.0,0.0,0.0,0.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,38746.0,BOLIVAR,147932.0,7400.0,148000.0,7400.0,0.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,39088.0,YAZOO,86950.0,2700.0,0.0,0.0,0.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,39120.0,ADAMS,0.0,21900.0,0.0,0.0,500000.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,38654.0,DESOTO,14833.0,35100.0,0.0,0.0,0.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,39150.0,CLAIBORNE,7067.0,2250.0,0.0,0.0,2200.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,38767.0,COAHOMA,44098.0,8000.0,0.0,0.0,0.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,38664.0,TUNICA,53400.0,3500.0,0.0,0.0,0.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,39159.0,SHARKEY,0.0,0.0,0.0,0.0,150200.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,39162.0,YAZOO,162460.0,0.0,0.0,0.0,131800.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,38772.0,BOLIVAR,442563.0,50633.0,0.0,0.0,0.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,39166.0,HUMPHREYS,0.0,12000.0,0.0,0.0,0.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,38676.0,TUNICA,343785.0,7475.0,83800.0,0.0,14300.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,39180.0,WARREN,271234.0,41357.0,141700.0,29900.0,34100.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,39183.0,WARREN,1391657.0,45656.0,137600.0,18300.0,8300.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,39669.0,WILKINSON,191971.0,37500.0,0.0,0.0,17300.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,39194.0,YAZOO,199785.0,175744.0,18800.0,600.0,4700.0,2011,MISSISSIPPI
12580,12581.0,MS-00048,39194.0,YAZOO,0.0,0.0,0.0,0.0,10100.0,2011,MISSISSIPPI
12938,12939.0,MS-00052,39428.0,COVINGTON,872.0,40112.0,0.0,0.0,0.0,2012,MISSISSIPPI
13271,13272.0,LA-00048,39426.0,PEARL RIVER,5286.0,2392.0,0.0,0.0,13000.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39520.0,HANCOCK,108732.0,186100.0,0.0,14000.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39520.0,HANCOCK,34238.0,31727.0,3300.0,11000.0,25800.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39520.0,HANCOCK,21244.0,0.0,19600.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39530.0,HARRISON,187951.0,10835.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39531.0,HARRISON,31264.0,30270.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39532.0,HARRISON,0.0,5966.0,0.0,0.0,17300.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39629.0,LINCOLN,15872.0,0.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39601.0,LINCOLN,9314.0,0.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39426.0,PEARL RIVER,65357.0,1400.0,12300.0,1400.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39558.0,HANCOCK,8060.0,3800.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39429.0,MARION,72243.0,1323.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39540.0,HARRISON,0.0,0.0,0.0,0.0,24100.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39330.0,CLARKE,14269.0,0.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39483.0,MARION,8573.0,500.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39553.0,JACKSON,0.0,3525.0,0.0,1400.0,1500.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39501.0,HARRISON,409124.0,103286.0,124400.0,88100.0,33200.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39503.0,HARRISON,150332.0,7550.0,132200.0,4800.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39507.0,HARRISON,136723.0,22274.0,134000.0,20600.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39401.0,FORREST,36666.0,840.0,0.0,0.0,52600.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39213.0,HINDS,16980.0,0.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39556.0,HANCOCK,859090.0,287508.0,723300.0,190900.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39643.0,MARION,7100.0,0.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39440.0,JONES,20264.0,0.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39560.0,HARRISON,29732.0,18300.0,0.0,18300.0,39200.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39452.0,GEORGE,29276.0,0.0,20000.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39452.0,JACKSON,0.0,150.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39455.0,LAMAR,8787.0,0.0,8800.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39652.0,PIKE,53351.0,8800.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39648.0,PIKE,60133.0,3500.0,36500.0,1100.0,700.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39562.0,JACKSON,325351.0,20458.0,155500.0,10500.0,6800.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39563.0,JACKSON,468136.0,33024.0,139500.0,3700.0,2500.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39564.0,JACKSON,120435.0,1500.0,23100.0,1500.0,30400.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39580.0,HARRISON,34109.0,0.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39564.0,JACKSON,21987.0,3165.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39567.0,JACKSON,55996.0,3693.0,36600.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39581.0,JACKSON,75865.0,3475.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39501.0,HARRISON,9298.0,6100.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39571.0,HARRISON,121511.0,8415.0,0.0,2500.0,600.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39572.0,HANCOCK,84963.0,16231.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39466.0,PEARL RIVER,283152.0,34709.0,34900.0,0.0,600.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39470.0,PEARL RIVER,34119.0,19957.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39355.0,CLARKE,72822.0,2100.0,41100.0,2100.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39661.0,FRANKLIN,11244.0,0.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39574.0,HARRISON,9710.0,17470.0,3800.0,3600.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39360.0,CLARKE,8914.0,4870.0,8900.0,4800.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39363.0,CLARKE,4222.0,0.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39667.0,PIKE,23040.0,0.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39667.0,WALTHALL,52018.0,19033.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39565.0,JACKSON,6530.0,9200.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39180.0,WARREN,4126.0,0.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39183.0,WARREN,8730.0,0.0,8800.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39576.0,HANCOCK,34671.0,779.0,0.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39577.0,STONE,4972.0,0.0,5000.0,0.0,0.0,2012,MISSISSIPPI
13273,13274.0,MS-00059,39669.0,WILKINSON,4224.0,200.0,0.0,0.0,0.0,2012,MISSISSIPPI
13439,13440.0,MS-00063,39426.0,PEARL RIVER,0.0,9337.0,0.0,9400.0,6200.0,2013,MISSISSIPPI
13439,13440.0,MS-00063,39503.0,HARRISON,0.0,7125.0,0.0,7200.0,0.0,2013,MISSISSIPPI
13492,13493.0,MS-00064,39401.0,FORREST,2962339.0,521614.0,789800.0,352300.0,0.0,2013,MISSISSIPPI
13492,13493.0,MS-00064,39402.0,FORREST,0.0,278990.0,0.0,0.0,0.0,2013,MISSISSIPPI
13492,13493.0,MS-00064,39402.0,LAMAR,241831.0,2430.0,0.0,0.0,0.0,2013,MISSISSIPPI
13492,13493.0,MS-00064,39465.0,FORREST,1123249.0,225674.0,0.0,0.0,0.0,2013,MISSISSIPPI
13492,13493.0,MS-00064,39474.0,JEFFERSON DAVIS,66410.0,0.0,24800.0,0.0,0.0,2013,MISSISSIPPI
13492,13493.0,MS-00064,39367.0,WAYNE,20652.0,3250.0,20700.0,3300.0,0.0,2013,MISSISSIPPI
